0.020104,-0.0054496,-0.56482,-0.5408,0.016292,-0.032014,0.34789,-0.045968,0.0028533,-0.0080109,-0.038358,-0.039089,-0.011057,0.021092,-0.42205,0.0048263,0,0.018752,-0.13188,-0.13598,-0.43381,-0.011565,0.0082892,-0.57156,-0.58309,-0.078876,-0.068169
0.020104,-0.0054496,-0.55988,-0.53607,-0.037853,-0.032014,0.27483,-0.045968,-0.044951,-0.061957,0.0030311,-0.039089,-0.011057,-0.030746,-0.34678,0.0048263,0,0.072108,-0.13188,-0.13598,-0.38936,0.046939,0.0082892,-0.5242,-0.52227,-0.078876,-0.068169
0.020104,-0.0054496,-0.40216,-0.38521,-0.21819,-0.032014,0.068018,-0.045968,-0.20417,-0.24163,-0.03406,-0.039089,-0.011057,-0.2034,-0.09609,0.0048263,0,0.24982,-0.13188,-0.13598,-0.24132,0.24179,0.056062,-0.3783,-0.31969,-0.11913,-0.068169
0.071602,-0.0054496,-0.27682,-0.26532,-0.22447,-0.032014,0.14469,-0.045968,-0.20971,-0.24789,-0.042622,-0.039089,-0.011057,-0.20941,-0.043459,0.0048263,0,0.256,-0.13188,-0.13598,-0.17267,0.24858,0.21518,-0.35305,-0.25182,-0.25319,-0.068169
0.24312,-0.0054496,-0.19205,-0.18627,-0.06474,-0.032014,0.13319,-0.045968,-0.1643,-0.14269,-0.041519,-0.039089,0.038603,-0.056486,-9.0449e-05,0.0048263,0,0.20531,-0.13188,-0.13598,-0.0034039,0.13449,0.22071,-0.1904,-0.10702,-0.25786,-0.068169
0.24909,-0.0054496,-0.026358,-0.092432,0.2027,-0.032014,0.053576,-0.045968,-0.24662,-0.055914,0.78804,0.76429,0.204,0.19955,0.030162,0.0048263,0,0.2972,-0.13188,-0.13598,0.061452,0.040386,0.12756,-0.039459,0.0047703,-0.17936,-0.068169
0.14867,0.050032,-0.054784,-0.16898,0.25604,-0.032014,0.12532,-0.045968,-0.21061,-0.0090206,0.047115,0.044331,0.1601,0.30246,-0.11579,0.0048263,0,0.257,-0.13188,-0.13598,-0.1593,-0.01047,0.05071,-0.17016,-0.15966,-0.11462,-0.068169
0.065834,0.23482,-0.27235,-0.34515,0.17061,0.020959,0.25077,0.017228,-0.09959,0.011063,-0.12379,-0.12186,-0.052478,0.34149,-0.24988,0.0048263,0,0.13309,-0.038682,-0.042299,-0.32243,-0.032251,0.0091833,-0.32897,-0.31359,-0.07963,-0.068169
0.021068,0.24125,-0.23736,-0.2656,0.087707,0.1974,0.29681,0.22771,-0.018995,0.069184,-0.10162,-0.10045,0.027284,0.095472,-0.1221,0.0048263,0,0.043137,0.27171,0.26971,-0.24197,0.021726,-0.0086021,-0.2067,-0.12457,-0.064645,-0.10053
0.0018961,0.13306,-0.0050008,-0.018323,0.036594,0.20354,0.17567,0.23504,0.018988,0.24483,-0.066146,-0.066048,0.08671,-0.060556,0.12942,0.0048263,0,0.00074362,0.28251,0.2993,-0.11704,0.22095,-0.012299,0.026927,0.07773,-0.06153,-0.20832
