-0.024679,0.0019381,-0.46783,-0.48539,-0.0017127,-0.035438,0.38857,0.025178,-0,0.0015052,-0.041144,-0.038145,0.031946,-0.019847,-0.36886,0.012509,-0.015512,0.0047242,-0.10243,-0.1026,-0.49687,-0.0079694,0.0054425,-0.55384,-0.49946,-0.055132,-0.046599
-0.024679,0.0019381,-0.46178,-0.47737,-0.0017127,-0.035438,0.34501,0.025178,-0,0.0015052,-0.041144,-0.038145,0.031946,0.031451,-0.30222,0.012509,-0.015512,-0.048719,-0.063082,-0.06162,-0.42229,0.041063,0.0054425,-0.4661,-0.43034,0.026224,0.0073543
-0.024679,0.0019381,-0.26461,-0.21535,-0.055124,-0.035438,0.15637,0.025178,-0,0.0015052,-0.041144,-0.038145,0.031946,0.20231,-0.013644,0.012509,-0.015512,-0.22672,0.052241,0.091248,-0.1217,0.20437,0.0054425,-0.12706,-0.13633,0.27008,0.21403
-0.024679,0.0019381,0.017736,0.17676,-0.17961,-0.079144,0.0062362,0.025178,-0,-0.0507,0.7531,0.69522,0.031946,0.20825,0.21602,0.067084,0.035015,-0.23292,0.0043775,0.15059,0.060814,0.25909,0.0054425,0.038974,0.084192,0.18918,0.31013
-0.024679,0.0019381,0.029787,0.20681,-0.0079044,-0.22471,0.04257,0.025178,0,-0.27678,0.041327,0.038004,-0.023424,0.10822,0.13268,0.24885,0.15278,-0.1287,-0.074181,0.072584,-0.026355,0.32678,0.0054425,-0.068208,0.020606,0.027393,0.20805
-0.024679,0.04719,-0.033328,0.13023,0.049029,-0.22978,0.0089386,0.025178,0,-0.45671,-0.12297,-0.1137,-0.20784,0.025705,0.091648,0.25518,-0.009655,-0.042733,-0.067435,0.015686,0.00033304,0.30263,0.0054425,-0.018031,0.087897,0.0036452,0.12261
-0.024679,0.19791,0.083905,0.22625,-0.1471,-0.18826,-0.076819,0.025178,0,-0.36096,-0.10181,-0.09416,-0.21426,-0.018886,0.19185,0.094183,-0.11404,0.003724,0.054741,0.090179,0.15817,0.3277,0.0054425,0.18794,0.29743,0.15719,0.21202
-0.024679,0.24841,0.19681,0.27285,-0.19278,-0.26352,-0.087927,0.025178,0,-0.22739,-0.067797,-0.062755,-0.10629,-0.037984,0.17051,-0.17537,-0.14732,0.023621,0.058335,0.065426,0.16575,0.23626,0.0054425,0.20553,0.3148,0.18389,0.17474
-0.024679,0.31088,0.068627,0.082709,-0.11517,-0.2306,0.038063,0.025178,0,-0.27191,-0.050372,-0.046666,-0.072592,-0.093252,-0.0085439,-0.22914,-0.27825,0.027756,-0.015584,-0.023751,-0.030596,0.094229,0.0054425,-0.018603,0.067377,0.17225,0.055309
-0.024679,0.24334,-0.068636,-0.089853,-0.098419,-0.1291,0.085973,0.025178,0,-0.21315,-0.043894,-0.040684,-0.15351,-0.26027,-0.096032,-0.14304,-0.259,0.077206,-0.074724,-0.08787,-0.12233,0.00076712,0.0054425,-0.1269,-0.08058,0.096322,-0.029535
-0.024679,0.11576,-0.11169,-0.203,-0.23801,-0.099119,0.19663,0.025178,0,-0.087871,-0.041881,-0.038826,0.045105,-0.2601,-0.21352,-0.059472,-0.09504,0.24884,-0.10541,-0.11738,-0.27172,-0.088835,0.0054425,-0.2983,-0.26636,0.0039657,-0.067986
-0.024679,0.026121,-0.22931,-0.36764,-0.22669,-0.20996,0.2858,0.082129,-0,-0.0037572,-0.041326,-0.038314,0.16378,-0.15482,-0.26952,-0.0079533,0.11169,0.24955,-0.11791,-0.12648,-0.407,-0.26171,-0.040332,-0.42734,-0.39623,-0.081864,-0.05235
-0.024679,-0.016717,-0.24629,-0.34925,-0.11751,-0.16026,0.13261,0.27181,-0,-0.020707,-0.041186,-0.038184,0.14074,-0.068848,-0.076644,0.018871,-0.0045763,0.14174,-0.11992,-0.12521,-0.35035,-0.26204,-0.14702,-0.28161,-0.26629,-0.19726,0.03972
-0.024679,0.01507,-0.10182,-0.095457,0.019703,0.069437,-0.17792,0.27841,-0,-0.18672,-0.041144,-0.038145,0.037831,-0.022358,0.051418,0.028687,-0.090999,0.053798,-0.11658,-0.11953,-0.15217,-0.15593,0.04591,-0.068653,-0.059818,-0.17815,0.050689
-0.024679,0.16768,0.036988,0.12195,0.23927,0.1386,-0.2908,0.22431,-0,-0.1976,-0.041144,-0.038145,-0.17978,-0.0023472,0.0058564,0.028281,-0.12214,0.0063896,-0.11177,-0.11331,0.023751,-0.067037,0.29293,0.040763,0.078801,-0.030127,0.0064754
-0.024679,0.2262,0.11542,0.18833,0.2609,0.084538,-0.25487,0.37933,-0,-0.052936,-0.041144,-0.038145,-0.20625,0.0020173,0.033029,-0.030782,-0.25838,-0.013919,-0.084106,-0.06753,0.14331,-0.017198,0.32839,0.13748,0.17132,0.078606,0.050437
0.038658,0.25186,0.20364,0.24217,0.10442,0.025248,-0.24191,0.52611,-0,0.19583,-0.041144,-0.038145,-0.16412,-0.0016594,0.16976,-0.21717,-0.24612,-0.018217,-0.018562,0.071955,0.25508,0.0053773,0.35774,0.28957,0.28051,0.23687,0.30054
0.24961,0.039911,0.25241,0.26578,-0.16511,0.031067,-0.30088,0.40046,0,0.24058,-0.041144,-0.038145,-0.26292,-0.007689,0.20429,-0.22675,-0.13838,-0.014314,-0.066776,0.07834,0.26125,0.011446,0.26667,0.33385,0.28021,0.21447,0.30205
0.32029,-0.089064,0.21791,0.21386,-0.22498,0.15535,-0.13312,0.19339,0,0.10194,-0.041144,-0.038145,-0.27608,-0.012946,0.1624,-0.12218,-0.053053,-0.0079419,-0.11397,-0.00080668,0.20596,0.0088042,0.12412,0.23441,0.21548,0.089972,0.11617
0.40774,-0.088437,0.22345,0.15545,-0.1465,0.15097,0.015148,0.11348,0,-0.15405,-0.001432,-0.038145,-0.33013,-0.016397,0.092477,-0.035273,-0.0088199,0.050979,-0.12095,-0.066404,0.15488,0.0034187,-0.01929,0.15255,0.15938,-0.035094,-0.10143
0.3132,-0.057539,0.23222,0.17689,-0.068477,0.020487,0.15027,0.23924,0,-0.2104,0.0026915,-0.038145,-0.24162,-0.018295,-0.025882,0.011746,0.058688,0.23258,-0.13177,-0.1019,0.12304,-0.0014569,-0.21712,0.13284,0.12651,-0.17725,-0.17152
0.13463,-0.031244,0.18058,0.19783,-0.020123,-0.19325,0.16636,0.22607,0,-0.13467,0.75313,0.73381,-0.033216,-0.019208,-0.081843,0.031898,0.22872,0.24075,-0.19498,-0.11708,0.054408,-0.0046726,-0.23528,0.1037,0.057587,-0.20104,-0.14619
0.0091688,-0.012365,-1.2822e-07,-0.032384,0.0051785,-0.18981,0.20291,0.1187,-0,-0.06024,0.034202,0.0034137,0.25484,-0.019603,-0.15745,0.036028,0.22912,0.13748,-0.1665,-0.054693,-0.10334,-0.0064863,-0.14249,-0.079306,-0.11398,-0.15086,-0.10724
-0.050789,0.044485,-0.014838,-0.16556,0.014374,0.026874,0.1233,0.040242,-0,-0.014559,-0.087628,-0.12169,0.30826,-0.01976,-0.099603,0.086525,0.12351,0.051928,0.12748,0.16673,-0.035456,-0.0073592,-0.013587,-0.067089,-0.084187,-0.10136,-0.076749
-0.069636,0.20026,0.12921,-0.045394,0.013813,0.10014,-0.050838,0.061328,-0,0.0091703,-0.099479,-0.093131,0.21311,-0.019847,0.0024946,0.26179,0.036541,-0.047809,0.19426,0.17922,0.070642,-0.007737,0.18808,0.033367,0.023324,-0.06998,-0.056577
-0.0036484,0.20642,0.16607,0.11461,0.00933,0.056819,-0.28472,0.23992,-0,0.017631,-0.032775,-0.061102,0.11977,-0.019847,0.094143,0.26252,-0.011015,-0.19217,0.080332,0.03918,0.11286,-0.0078866,0.21727,0.097286,0.090587,-0.053531,-0.045987
0.21853,0.11739,0.14205,0.20115,0.0048069,0.051966,-0.28697,0.24822,-0,0.016839,-0.089168,-0.045819,0.060844,-0.019847,0.14838,0.15243,-0.031764,-0.024503,-0.026746,-0.1345,0.071396,-0.0079694,0.13566,0.079628,0.068229,-0.047384,-0.069453
0.23768,0.043581,-0.012285,0.11108,0.0016253,0.12383,-0.068509,0.087689,-0,0.012387,-0.053487,-0.0017715,0.029477,-0.071145,-0.061913,0.0080469,-0.036659,0.089902,-0.072526,-0.24647,-0.12407,-0.057001,0.060716,-0.064953,-0.097324,-0.047241,-0.15948
0.12301,0.0035143,-0.13159,0.0095784,-0.00018736,-0.076901,0.053239,-0.18536,-0,0.0078777,-0.0015829,-0.03472,0.017301,-0.242,-0.19238,-0.22213,-0.033272,0.078026,-0.049521,-0.24009,-0.26073,-0.22031,0.016501,-0.1277,-0.15603,-0.049426,-0.16393
0.089853,-0.013713,-0.21158,-0.12292,-0.001048,-0.31974,0.20336,-0.17807,-0,-0.047437,-0.035642,-0.042263,0.016634,-0.24795,-0.37392,-0.2492,-0.027402,0.043992,-0.056937,-0.18652,-0.41543,-0.22599,-0.004802,-0.29367,-0.28719,-0.051742,-0.11252
0.24858,-0.017425,-0.36127,-0.33245,-0.0014595,-0.26661,0.35176,0.10557,-0,-0.22309,0.7498,0.76943,0.020761,-0.096617,-0.47293,-0.14717,-0.022309,0.021027,-0.069549,-0.14088,-0.57659,-0.081349,-0.057058,-0.48343,-0.44355,-0.053401,-0.096851
0.23366,-0.014106,-0.47252,-0.48127,-0.0016225,-0.00089637,0.34518,0.20158,-0,-0.22998,0.038608,0.044726,0.025281,0.15676,-0.43368,-0.055393,-0.01891,0.0072429,-0.03574,-0.096255,-0.50407,0.20986,-0.20771,-0.53411,-0.48104,-0.054312,-0.16359
0.10585,-0.0087866,-0.3805,-0.40401,-0.0017127,0.1866,0.034425,0.1453,-0,-0.076375,-0.12421,-0.1221,0.028486,0.20729,-0.22952,-0.0014465,-0.067569,6.5517e-05,0.037502,0.054377,-0.21809,0.42148,-0.20837,-0.30593,-0.27006,-0.054795,-0.15689
-0.054443,-0.049401,-0.087494,-0.11006,-0.0017127,0.44563,-0.17005,0.082119,-0,0.18132,-0.10224,-0.10019,0.030365,0.12636,-0.0088242,0.024465,-0.18443,-0.0019012,0.26751,0.33369,0.091874,0.3498,-0.11478,-0.017216,0.0036485,-0.082123,-0.10228
-0.3128,-0.19708,0.14331,0.12656,-0.0017127,0.40966,-0.20956,0.04303,-0,0.23266,-0.067927,-0.065382,0.031257,0.047812,0.1107,0.032359,-0.021609,-0.00084338,0.2526,0.31047,0.22444,0.17911,-0.038205,0.09618,0.15189,-0.19965,-0.060944
-0.33723,-0.20065,0.21021,0.1964,-0.055124,0.20718,-0.19427,0.0215,-0,0.1503,-0.050407,-0.0089737,0.031684,-0.00061266,0.17571,0.030299,0.032405,0.0011289,0.087858,0.13822,0.23065,0.053955,0.0032012,0.10441,0.19472,-0.29316,-0.04071
-0.21436,-0.15685,0.20233,0.13258,-0.17961,0.0028643,-0.16975,0.012409,-0,0.12257,-0.083615,0.0016523,-0.023517,-0.025827,0.29448,0.079339,-0.15305,0.0027474,-0.042189,0.04446,0.19963,-0.012768,0.021057,0.12412,0.19202,-0.24342,-0.0064553
-0.042063,-0.23443,0.17623,0.064986,0.045506,-0.22869,-0.14622,0.011842,-0,0.19496,-0.046006,-0.038866,-0.20784,-0.035054,0.374,0.25593,-0.19627,0.0037727,-0.10999,-0.032489,0.16487,-0.039841,0.024952,0.14555,0.17295,-0.14692,0.083667
0.29596,-0.24545,0.14936,0.12709,0.33374,-0.31247,-0.17222,0.01524,0,0.0014711,-0.037235,-0.083854,-0.21426,-0.034671,0.30468,0.25876,-0.12285,0.0043125,-0.13692,-0.097016,0.13667,-0.04327,-0.024103,0.15113,0.16191,-0.079721,0.083781
0.54482,-0.24576,0.12408,0.18727,0.3217,-0.37814,-0.26377,0.019144,0,-0.11577,-0.038153,-0.04644,-0.10629,-0.030452,0.1525,0.15041,-0.056471,0.0045611,-0.14056,-0.12892,0.066269,-0.035573,-0.22771,0.076818,0.11639,-0.046051,0.027479
0.43801,-0.023989,-0.021989,-0.023043,0.17806,-0.26024,-0.11966,0.022057,0,-0.097557,-0.039811,-0.035912,-0.017222,0.02519,-0.049286,0.06165,-0.020234,0.0046339,-0.05408,-0.05331,-0.11674,-0.025575,-0.43594,-0.1516,-0.094852,-0.033857,-0.018887
0.21033,0.10545,-0.073232,-0.14951,0.11901,0.020927,-0.028686,0.023725,-0,-0.054668,-0.040683,0.0028186,0.08628,0.1991,-0.10227,-0.040785,0.046856,0.0047242,0.21861,0.22492,-0.10377,-0.017629,-0.50753,-0.12663,-0.092952,-0.033785,-0.044235
-0.016366,0.10145,0.03737,-0.031418,0.23472,0.12275,-0.043694,0.024565,-0,-0.024303,-0.0012945,-0.033012,0.29131,0.20679,-0.13297,-0.24304,0.2199,0.0047242,0.27578,0.2836,0.094216,-0.012667,-0.35164,0.047753,0.02922,0.015193,-0.001368
-0.31196,0.066863,0.16262,0.066216,0.26632,0.04164,-0.076265,0.024908,-0,-0.058002,-0.036984,-0.041718,0.30202,0.10758,-0.085387,-0.25368,0.27429,0.0047242,0.25897,0.26761,0.2555,-0.010063,-0.14977,0.28245,0.15419,0.18983,0.17576
-0.35185,0.037948,0.22822,0.1078,0.33355,-0.11403,-0.098147,0.025082,-0,-0.22217,-0.045227,-0.040971,0.13454,0.025462,0.031991,-0.19775,0.33956,-0.048719,0.21867,0.21137,0.2825,-0.0088121,-0.019659,0.37778,0.20081,0.19151,0.18383
-0.23075,0.017533,0.25681,0.17677,0.2053,-0.011655,-0.067563,0.025178,-0,-0.27726,-0.044175,-0.039407,-0.20092,-0.018973,0.16447,-0.28523,0.25993,-0.22672,0.32136,0.28186,0.22244,-0.0082848,0.040574,0.29444,0.16558,0.082919,0.08175
-0.11771,0.0052067,0.11816,0.082382,-0.11493,0.099076,0.1144,0.025178,0,-0.34981,0.75177,0.73338,-0.44557,-0.037984,0.029759,-0.23852,0.16511,-0.23292,0.18609,0.17843,-0.12683,-0.0080523,0.05766,-0.045784,-0.087341,-0.0058121,-0.0023179
-0.049095,-0.0002,-0.18384,-0.19802,-0.21983,0.26216,0.30608,0.025178,0,-0.22136,0.83511,0.81384,-0.42372,-0.041954,-0.19814,-0.10811,0.23168,-0.18214,0.0064863,-0.045083,-0.43679,0.041063,0.052324,-0.37783,-0.36265,-0.026532,-0.047403
0.048381,-0.0012544,-0.41416,-0.42301,-0.16162,0.3778,0.37199,0.025178,0,0.098208,-0.040641,-0.037558,-0.36206,-0.089418,-0.31045,-0.014084,0.18888,-0.27418,-0.045627,-0.16114,-0.52352,0.20437,0.038754,-0.47824,-0.47097,0.043308,-0.066492
0.27073,-0.045795,-0.38634,-0.45088,-0.089079,0.32112,0.18001,0.025178,0,0.25887,-0.14396,-0.17665,-0.043712,-0.25416,-0.20473,0.03025,0.12554,-0.23392,0.013884,-0.097495,-0.3103,0.21006,-0.020248,-0.28735,-0.29233,0.042126,-0.070186
0.27681,-0.15024,-0.12487,-0.2291,-0.039216,0.30079,-0.11307,0.025178,-0,0.43205,-0.12435,-0.12302,0.1456,-0.25485,-0.098213,0.044481,0.21451,-0.1098,0.29313,0.18893,-0.04489,0.11444,-0.1364,-0.088128,-0.080231,-0.0067496,-0.065946
0.084031,0.041215,-0.094234,-0.11292,-0.0093822,0.19295,-0.0092374,0.025178,-0,0.54329,-0.081118,-0.07302,0.1571,-0.10007,-0.25395,0.043277,0.13479,-0.019701,0.28852,0.21803,-0.10996,0.03557,0.0051683,-0.22812,-0.15809,-0.043906,-0.059431
